plz,x,z,power_kw,year
55288,-0.548003,0.451623,2500.0,2012
27419,-0.225682,-0.703352,2000.0,2007
27419,-0.227731,-0.71622,2000.0,2007
27419,-0.219173,-0.70781,2000.0,2007
27419,-0.230479,-0.705848,2000.0,2007
27419,-0.222528,-0.718797,2000.0,2007
27383,-0.244682,-0.665881,800.0,2009
25821,-0.373768,-1.135386,2300.0,2010
25821,-0.353653,-1.181637,2300.0,2014
67725,-0.602946,0.529931,3050.0,2014
67729,-0.60499,0.539999,3050.0,2014
67729,-0.603369,0.54246,3050.0,2014
55234,-0.566929,0.478274,3370.0,2013
48336,-0.580454,-0.2784,1800.0,2003
55234,-0.542298,0.48498,3370.0,2013
55234,-0.564053,0.50347,3370.0,2013
16278,0.856894,-0.634841,3200.0,2018
50374,-0.878888,0.141214,2000.0,2006
50374,-0.893554,0.113571,2000.0,2006
54636,-0.954921,0.374111,1500.0,2005
26506,-0.806561,-0.793876,200.0,1996
54298,-0.925751,0.450689,2050.0,2010
50374,-0.868923,0.120277,2000.0,2006
50374,-0.890679,0.138767,2000.0,2005
54298,-0.943439,0.434401,2050.0,2010
26506,-0.782153,-0.829458,300.0,1992
26506,-0.782875,-0.779892,200.0,1996
23779,0.133602,-1.052138,500.0,1995
25541,-0.311291,-0.92183,800.0,1994
19230,0.192063,-0.761748,3600.0,2019
19230,0.197082,-0.73376,3600.0,2019
19230,0.179395,-0.750048,3600.0,2019
17111,0.624914,-0.885034,2000.0,2012
17111,0.601467,-0.885631,2000.0,2012
17111,0.619362,-0.907614,2000.0,2012
17111,0.616798,-0.874013,2000.0,2012
17111,0.602131,-0.901656,2000.0,2012
17111,0.626762,-0.89495,2000.0,2012
17111,0.605007,-0.87646,2000.0,2012
17111,0.612177,-0.911059,2000.0,2012
17111,0.623861,-0.878331,2000.0,2014
17111,0.599002,-0.891671,2000.0,2014
17111,0.624156,-0.905387,2000.0,2014
17111,0.612108,-0.871175,2000.0,2014
25764,-0.353644,-0.991613,2050.0,2010
52445,-0.974591,0.062805,2050.0,2013
52445,-0.964937,0.038047,2050.0,2013
01609,0.706526,-0.075194,2000.0,2014
25764,-0.392603,-1.015391,800.0,2015
17091,0.633486,-0.834478,3300.0,2017
25821,-0.345973,-1.128281,2300.0,2014
25821,-0.377751,-1.160611,2300.0,2014
25821,-0.33837,-1.16668,2300.0,2014
06449,0.250792,-0.179942,2350.0,2014
25821,-0.364624,-1.12493,2300.0,2014
25821,-0.365548,-1.180734,2300.0,2014
91480,0.027719,0.485226,3300.0,2016
21129,-0.148965,-0.774502,150.0,1993
17091,0.64795,-0.833346,3300.0,2017
17091,0.636206,-0.820005,3075.0,2012
91480,0.023589,0.495319,3300.0,2016
17091,0.638489,-0.841766,3075.0,2012
55278,-0.529313,0.431211,3050.0,2014
17091,0.647715,-0.822855,3075.0,2012
25821,-0.337595,-1.140209,2300.0,2015
13127,0.713277,-0.482643,2350.0,2015
25821,-0.37813,-1.143838,2300.0,2015
17091,0.631149,-0.82833,3075.0,2012
21129,-0.146682,-0.796263,150.0,1993
25821,-0.346291,-1.179473,2300.0,2014
13127,0.714898,-0.480182,2350.0,2015
25821,-0.352497,-1.12294,2300.0,2014
25821,-0.37551,-1.170735,2300.0,2007
14913,0.653773,-0.294565,2000.0,2009
14913,0.635595,-0.219915,2000.0,2009
14913,0.612675,-0.292263,2000.0,2009
92533,0.41108,0.540592,3600.0,2019
92533,0.406079,0.53772,3600.0,2019
27607,-0.421787,-0.861444,3600.0,2019
27607,-0.4346,-0.800079,3600.0,2019
23923,0.110385,-0.889462,2350.0,2019
03222,0.82479,-0.237149,3450.0,2019
32584,-0.407325,-0.344493,500.0,1996
52385,-0.95127,0.159574,2300.0,2012
57439,-0.624357,0.020111,500.0,1997
09306,0.566004,0.042255,2000.0,2009
78737,-0.470614,0.958538,1500.0,2003
17098,0.737144,-0.847998,2000.0,2012
09661,0.637096,0.068635,1000.0,1999
17091,0.64653,-0.840245,3300.0,2017
78737,-0.468993,0.960999,1500.0,2003
09661,0.635533,0.037295,1000.0,1999
54597,-1.001893,0.360046,1800.0,2003
01609,0.713203,-0.078302,2000.0,2013
54597,-0.981777,0.313796,1000.0,2003
57586,-0.606397,0.146077,3200.0,2017
56291,-0.695247,0.33568,2400.0,2014
54320,-0.882786,0.470518,2000.0,2010
55768,-0.783664,0.517403,1500.0,2003
06449,0.22707,-0.217458,2300.0,2013
52393,-0.974662,0.150821,2300.0,2011
06449,0.263054,-0.21205,2300.0,2013
06369,0.386573,-0.176427,2000.0,2008
66894,-0.711503,0.594403,2300.0,2017
56291,-0.67856,0.357741,2400.0,2014
06449,0.233676,-0.181991,2300.0,2013
76770,-0.530288,0.683646,3000.0,2017
99765,0.10524,-0.09763,3000.0,2017
76770,-0.528667,0.686107,3000.0,2017
52393,-0.978792,0.160914,1000.0,2002
76770,-0.533668,0.683234,3000.0,2017
29664,-0.217867,-0.58244,2500.0,2011
76770,-0.526991,0.680127,3000.0,2017
27232,-0.395118,-0.491654,2000.0,2009
54570,-0.892443,0.340839,800.0,2010
29664,-0.223604,-0.558464,2500.0,2011
25899,-0.428193,-1.201912,3450.0,2019
76770,-0.531121,0.69022,3000.0,2017
29664,-0.231233,-0.582225,2500.0,2011
52393,-0.980841,0.148046,2300.0,2015
29664,-0.213588,-0.571578,2500.0,2011
29664,-0.232254,-0.562618,2500.0,2011
29664,-0.2226,-0.587377,2500.0,2012
38489,0.128982,-0.502922,600.0,2005
29664,-0.217581,-0.559389,2500.0,2012
25899,-0.395268,-1.213202,3450.0,2019
29664,-0.235268,-0.575677,2500.0,2012
29664,-0.213857,-0.580388,2500.0,2012
29664,-0.227643,-0.556297,2500.0,2012
25920,-0.377543,-1.215616,3450.0,2019
29664,-0.229205,-0.587637,2500.0,2011
29664,-0.212518,-0.565576,2500.0,2011
17098,0.754789,-0.837351,2000.0,2009
54597,-0.974098,0.367151,2300.0,2013
17098,0.736123,-0.828391,2000.0,2009
31592,-0.333054,-0.444576,600.0,2002
14913,0.664868,-0.260365,2000.0,2014
14913,0.610731,-0.23475,2000.0,2015
87742,0.01332,1.058127,600.0,2002
17098,0.745777,-0.853149,2000.0,2009
24217,-0.027305,-1.074013,500.0,1995
24217,-0.019354,-1.086962,500.0,1995
47623,-1.01383,-0.137289,800.0,2015
54597,-1.005876,0.334821,500.0,1998
54597,-0.966495,0.328752,1500.0,1999
59457,-0.619898,-0.134569,1500.0,2003
16278,0.843108,-0.61075,2050.0,2009
37431,-0.008058,-0.149028,2000.0,2014
48493,-0.762392,-0.362531,2000.0,2003
48493,-0.753833,-0.354121,2000.0,2003
48493,-0.76514,-0.35216,2000.0,2003
48493,-0.757189,-0.365108,2000.0,2003
09306,0.554698,0.044216,2000.0,2002
16356,0.763902,-0.470597,3450.0,2017
16356,0.771072,-0.505196,3450.0,2017
16845,0.490971,-0.542768,850.0,2001
16356,0.782756,-0.472468,3370.0,2012
67550,-0.512785,0.501672,1500.0,2001
16845,0.452013,-0.566546,850.0,2001
25872,-0.289682,-1.087505,6.0,2015
16845,0.492505,-0.585735,850.0,2002
16845,0.471857,-0.533246,850.0,2003
16845,0.461536,-0.591664,850.0,2003
16845,0.497707,-0.558116,850.0,2002
18461,0.575334,-1.012628,3050.0,2014
16278,0.841546,-0.64209,2050.0,2009
01979,0.784718,-0.112372,3300.0,2019
16278,0.858233,-0.620029,2050.0,2009
16845,0.45452,-0.548806,850.0,2002
16278,0.834786,-0.620625,2050.0,2009
16845,0.481982,-0.596507,850.0,2002
16845,0.484914,-0.535212,850.0,2002
16845,0.452823,-0.577866,850.0,2002
21039,-0.042354,-0.758451,3150.0,2017
21039,-0.044404,-0.771319,2400.0,2017
21039,-0.035845,-0.762909,2400.0,2017
21029,-0.054923,-0.775753,2400.0,2017
21039,-0.047152,-0.760948,2400.0,2017
26931,-0.48786,-0.674097,3400.0,2019
26931,-0.511306,-0.674693,3400.0,2019
86920,0.09392,1.093476,2000.0,2004
52393,-0.972282,0.156456,3000.0,2019
59929,-0.448074,-0.10694,2300.0,2017
54570,-0.896573,0.350932,800.0,2009
48720,-0.772941,-0.283074,1800.0,2006
48720,-0.784685,-0.269732,1800.0,2006
48720,-0.782402,-0.291493,600.0,2004
28857,-0.380181,-0.591026,500.0,1998
48720,-0.773176,-0.272582,600.0,2004
28857,-0.379748,-0.572904,500.0,1998
28857,-0.389378,-0.586616,500.0,1998
64750,-0.327716,0.455888,3075.0,2011
37688,-0.259748,-0.175486,250.0,1994
15926,0.770153,-0.237457,2000.0,2006
15926,0.809534,-0.243526,2000.0,2006
52152,-0.989857,0.175675,2000.0,2004
52152,-0.989423,0.193796,2000.0,2004
39326,0.287962,-0.364842,600.0,1997
52152,-0.999054,0.180085,2000.0,2004
24644,-0.131981,-0.996705,1500.0,2006
52152,-0.984589,0.181217,2000.0,2004
24644,-0.136111,-0.986612,1500.0,2006
24644,-0.13816,-0.999481,1500.0,2006
16845,0.497422,-0.576573,2000.0,2009
16845,0.463744,-0.535405,2000.0,2009
52152,-0.996333,0.194559,2000.0,2004
16845,0.468606,-0.597717,2000.0,2009
16845,0.495412,-0.546957,2000.0,2009
52152,-0.99405,0.172797,2000.0,2004
16845,0.450782,-0.559247,2000.0,2009
25853,-0.340838,-1.146335,2300.0,2014
25853,-0.33228,-1.137925,2300.0,2014
25853,-0.343586,-1.135963,2300.0,2014
25853,-0.335635,-1.148912,2300.0,2014
25853,-0.335202,-1.13079,2300.0,2014
25853,-0.344832,-1.144501,2300.0,2014
25853,-0.330367,-1.14337,2300.0,2014
25853,-0.342111,-1.130028,2300.0,2014
25853,-0.339828,-1.15179,2300.0,2014
19386,0.366043,-0.745569,500.0,1999
59929,-0.43731,-0.063078,2300.0,2017
04509,0.435129,-0.110008,1800.0,2002
89180,-0.166339,0.901588,2400.0,2017
25821,-0.335099,-1.157045,2300.0,2013
67592,-0.53984,0.503596,4200.0,2017
25821,-0.371751,-1.128997,2300.0,2014
03226,0.863023,-0.202261,3170.0,2015
25821,-0.358272,-1.184439,2300.0,2014
01623,0.683043,-0.010273,1800.0,2002
01623,0.671736,-0.008312,1800.0,2002
01623,0.679688,-0.02126,2000.0,2008
26899,-0.772875,-0.630577,1800.0,2001
26899,-0.757495,-0.642491,1800.0,2001
06449,0.240792,-0.232137,2300.0,2013
26899,-0.763232,-0.618516,1800.0,2001
26899,-0.770861,-0.642277,1800.0,2001
26899,-0.753216,-0.63163,1800.0,2001
06449,0.260038,-0.188155,2300.0,2013
16278,0.852681,-0.642608,2970.0,2016
06449,0.224231,-0.202599,2300.0,2013
26899,-0.771882,-0.62267,1800.0,2001
46562,-0.910189,-0.142899,2300.0,2015
55234,-0.556882,0.468871,800.0,2010
16278,0.850117,-0.609008,2000.0,2012
26899,-0.762228,-0.647428,1800.0,2001
06449,0.257885,-0.225767,2300.0,2013
52477,-1.026669,0.100188,2300.0,2016
06449,0.244227,-0.176712,2300.0,2013
16278,0.83545,-0.63665,2050.0,2009
06449,0.230379,-0.226057,2300.0,2013
06449,0.264787,-0.20253,2300.0,2013
52477,-1.025048,0.102649,2300.0,2016
26899,-0.757209,-0.619441,1800.0,2001
06449,0.227744,-0.187437,2300.0,2013
26899,-0.774896,-0.635729,3000.0,2017
54317,-0.875256,0.480484,2000.0,2005
26899,-0.753485,-0.64044,2350.0,2016
54426,-0.845853,0.472838,2300.0,2011
26899,-0.76727,-0.616349,4200.0,2017
26899,-0.768833,-0.647688,3000.0,2017
31860,-0.2512,-0.277879,500.0,1997
54497,-0.808,0.458332,4200.0,2019
92681,0.382116,0.440212,80.0,1994
39393,0.143109,-0.302416,2000.0,2008
32825,-0.331797,-0.270447,750.0,2000
18196,0.415574,-0.955266,1300.0,2001
25887,-0.295842,-1.082308,2300.0,2009
39393,0.169235,-0.326805,2000.0,2008
54320,-0.886916,0.480611,600.0,2002
39393,0.161741,-0.283841,2300.0,2010
18196,0.430039,-0.954134,1300.0,2001
67598,-0.542304,0.49129,2750.0,2014
54320,-0.888965,0.467743,600.0,2002
18196,0.418295,-0.940792,1300.0,2001
18196,0.420578,-0.962554,1000.0,2001
18196,0.429803,-0.943642,1000.0,2001
39393,0.146252,-0.322943,2300.0,2010
52152,-0.984824,0.191709,2000.0,2004
16278,0.860081,-0.629944,3200.0,2018
16356,0.757897,-0.485808,3170.0,2015
26529,-0.764912,-0.796425,500.0,1993
18236,0.328083,-0.97752,1000.0,2002
18236,0.322346,-0.953545,1000.0,2002
18236,0.314718,-0.977306,1000.0,2002
99518,0.277948,0.04165,1300.0,2003
67598,-0.540683,0.49375,2530.0,2014
67593,-0.532451,0.488835,2530.0,2014
67598,-0.545684,0.490878,2750.0,2014
67598,-0.539007,0.48777,2750.0,2014
67593,-0.53083,0.491296,2750.0,2014
59929,-0.466808,-0.0855,2300.0,2017
15910,0.785914,-0.285384,1500.0,1999
31311,-0.059939,-0.445583,3200.0,2019
15306,0.930083,-0.423151,6.0,2016
49762,-0.742255,-0.566587,2300.0,2012
26345,-0.589144,-0.729791,2500.0,2011
26345,-0.591193,-0.742659,2500.0,2011
15806,0.717201,-0.357531,2000.0,2004
26345,-0.582635,-0.734248,2500.0,2011
26345,-0.593941,-0.732287,2500.0,2011
26345,-0.58599,-0.745235,2500.0,2011
37412,-0.032071,-0.145337,600.0,2001
01993,0.829252,-0.120949,3300.0,2019
18276,0.378799,-0.840508,3050.0,2014
01993,0.825122,-0.110856,3300.0,2019
26532,-0.737125,-0.811612,1800.0,2002
18276,0.403953,-0.854224,3050.0,2014
26532,-0.741255,-0.801519,1800.0,2002
26532,-0.743304,-0.814387,2300.0,2014
18276,0.391905,-0.820012,3050.0,2015
39393,0.176954,-0.308533,2000.0,2008
46399,-0.921119,-0.217865,1500.0,2005
25853,-0.330603,-1.132878,2300.0,2014
46399,-0.930749,-0.231577,1500.0,2005
46399,-0.916285,-0.230445,1500.0,2005
46399,-0.928029,-0.217103,1500.0,2005
25853,-0.347168,-1.138354,2300.0,2014
46399,-0.925745,-0.238865,1500.0,2005
23867,-0.052701,-0.877799,5.0,2012
47669,-0.993079,-0.083725,1500.0,2005
47669,-0.98452,-0.075315,1500.0,2005
47669,-0.995827,-0.073353,1500.0,2005
25821,-0.341191,-1.130593,2300.0,2014
25853,-0.331788,-1.150268,2300.0,2014
47669,-0.987876,-0.086302,1500.0,2005
47669,-0.987443,-0.06818,1500.0,2005
47669,-0.997073,-0.081891,1500.0,2005
47669,-0.982608,-0.080759,1500.0,2005
25821,-0.380149,-1.154371,2300.0,2014
47669,-0.994352,-0.067418,1500.0,2005
25858,-0.335488,-1.154352,2300.0,2014
25858,-0.337538,-1.16722,2300.0,2014
26434,-0.591362,-0.824517,10.0,2018
25821,-0.339657,-1.17356,2300.0,2014
25821,-0.360305,-1.121071,2300.0,2014
25858,-0.328979,-1.158809,2300.0,2014
07554,0.408739,0.085751,2350.0,2015
25858,-0.340286,-1.156848,2300.0,2014
49762,-0.744304,-0.579455,2300.0,2012
23758,0.106139,-1.072616,225.0,1993
49762,-0.735745,-0.571045,2300.0,2012
56761,-0.792643,0.305561,800.0,2013
54320,-0.880407,0.476153,600.0,2002
32699,-0.316886,-0.296114,2000.0,2002
31592,-0.34962,-0.450052,600.0,2002
49356,-0.500674,-0.47668,500.0,1996
49356,-0.505675,-0.479552,500.0,1996
25860,-0.326852,-1.110938,2300.0,2009
25860,-0.336482,-1.124649,2300.0,2009
25860,-0.322017,-1.123517,2300.0,2009
25860,-0.333762,-1.110176,2300.0,2009
23738,0.112939,-1.027694,2300.0,2013
26409,-0.648845,-0.832176,500.0,1995
32699,-0.333452,-0.30159,2000.0,2002
23923,0.091718,-0.880503,2350.0,2019
07952,0.369304,0.191292,2050.0,2013
31311,-0.071987,-0.411371,3200.0,2019
31311,-0.079819,-0.448403,3200.0,2019
48493,-0.756755,-0.346986,600.0,1999
49762,-0.747052,-0.569084,4200.0,2018
48629,-0.783451,-0.325228,1800.0,2005
06556,0.201217,-0.053597,2000.0,2007
48629,-0.7755,-0.338176,500.0,1995
49762,-0.7391,-0.582032,4200.0,2018
06556,0.193588,-0.077358,2000.0,2007
54687,-1.008537,0.359543,2000.0,2008
06556,0.211233,-0.06671,800.0,2007
06556,0.192567,-0.057751,800.0,2006
49762,-0.738667,-0.56391,4200.0,2018
48629,-0.775066,-0.320055,2000.0,2009
07952,0.370925,0.193753,2050.0,2013
48629,-0.784696,-0.333766,2000.0,2009
49762,-0.748297,-0.577622,3050.0,2018
25821,-0.370626,-1.179489,2300.0,2013
54320,-0.891713,0.478114,2300.0,2012
48629,-0.770232,-0.332634,2000.0,2009
07952,0.365924,0.190881,2050.0,2013
25821,-0.334455,-1.145941,2300.0,2014
07952,0.372601,0.187773,2050.0,2013
25821,-0.377642,-1.136631,2300.0,2014
49762,-0.733833,-0.57649,4200.0,2018
56073,-0.694144,0.272632,1.0,2017
48629,-0.781976,-0.319292,500.0,1995
54636,-0.938233,0.396172,1500.0,2005
25821,-0.350179,-1.184332,2300.0,2014
54687,-1.001861,0.356435,2000.0,2008
49762,-0.745577,-0.563148,4200.0,2018
54619,-1.026064,0.344554,2300.0,2017
49762,-0.743294,-0.58491,3050.0,2017
54619,-1.010683,0.33264,2350.0,2017
49762,-0.734068,-0.565998,4200.0,2018
49762,-0.750634,-0.571474,2300.0,2018
26532,-0.734746,-0.805977,1800.0,2002
25821,-0.347247,-1.123037,2050.0,2009
25821,-0.379339,-1.16569,2050.0,2009
47661,-0.966321,-0.128678,3000.0,2017
25821,-0.33474,-1.164397,2050.0,2009
25821,-0.368418,-1.123229,2050.0,2009
25821,-0.363556,-1.185542,2300.0,2014
01993,0.823073,-0.123724,3300.0,2019
01993,0.831632,-0.115314,3300.0,2019
16928,0.398784,-0.627134,2500.0,2016
56759,-0.810951,0.311412,500.0,1997
16928,0.410511,-0.694032,2500.0,2016
16928,0.434449,-0.633443,2500.0,2016
16928,0.387186,-0.655705,2400.0,2016
16928,0.433026,-0.683824,2500.0,2016
47661,-0.970451,-0.118585,3000.0,2017
27327,-0.336325,-0.582827,2500.0,2017
23923,0.101373,-0.905261,2350.0,2019
23923,0.106392,-0.877273,2350.0,2019
33829,-0.524878,-0.313331,2300.0,2012
25821,-0.336749,-1.134782,2000.0,2002
25821,-0.381379,-1.147071,2000.0,2002
21762,-0.357133,-0.87875,600.0,2002
48629,-0.779693,-0.341054,1800.0,2001
48629,-0.770467,-0.322142,1800.0,2001
48629,-0.787033,-0.327618,1800.0,2001
48629,-0.771652,-0.339532,1800.0,2000
33378,-0.520749,-0.224005,3000.0,2016
17392,0.73896,-0.857435,2000.0,2012
48629,-0.777389,-0.315557,1000.0,2003
33378,-0.514072,-0.227113,3000.0,2016
33378,-0.518202,-0.21702,3000.0,2016
33378,-0.520251,-0.229888,3000.0,2016
03226,0.870974,-0.21521,3170.0,2015
25821,-0.342319,-1.180115,2300.0,2014
25821,-0.355132,-1.11875,2300.0,2014
03238,0.803658,-0.152611,3075.0,2014
03238,0.781912,-0.123527,3075.0,2014
16278,0.838326,-0.611455,3200.0,2017
25821,-0.375582,-1.176306,2300.0,2014
03238,0.783843,-0.165865,3075.0,2014
25821,-0.332352,-1.152982,2300.0,2014
16278,0.845496,-0.646053,2050.0,2010
73577,-0.153557,0.761772,2000.0,2009
33378,-0.511692,-0.221478,3000.0,2016
73577,-0.151936,0.764233,2000.0,2009
25821,-0.375752,-1.129441,2300.0,2014
01993,0.820325,-0.113352,3300.0,2019
25821,-0.355092,-1.187854,2300.0,2014
49762,-0.735253,-0.583388,2400.0,2017
49762,-0.74099,-0.559413,2400.0,2017
37696,-0.304937,-0.22151,660.0,1999
25860,-0.331478,-1.131937,2300.0,2009
48712,-0.816498,-0.26158,2300.0,2019
97453,-0.032653,0.363462,2400.0,2014
18146,0.407646,-0.986603,2500.0,2006
54320,-0.883762,0.465166,2000.0,2010
19339,0.370473,-0.605158,2000.0,2013
66679,-0.901559,0.545816,2000.0,2014
91634,-0.013501,0.715688,3300.0,2015
17398,0.79613,-0.886838,2000.0,2012
66629,-0.766739,0.552994,3300.0,2017
17398,0.796564,-0.868716,2000.0,2012
17398,0.786933,-0.882427,2000.0,2013
91634,-0.018502,0.712815,3300.0,2015
17398,0.801398,-0.881296,2000.0,2012
17398,0.789654,-0.867954,2000.0,2012
17398,0.791937,-0.889716,2000.0,2012
91634,-0.011825,0.709708,3300.0,2015
66629,-0.776369,0.539282,3300.0,2017
49762,-0.748619,-0.583174,2400.0,2017
66629,-0.761904,0.540414,3300.0,2017
27252,-0.397039,-0.520654,2000.0,2005
49356,-0.498998,-0.48266,500.0,1996
66629,-0.773648,0.553756,3300.0,2017
27252,-0.389088,-0.533603,2000.0,2005
97453,-0.032219,0.381584,2500.0,2014
19339,0.384937,-0.604026,2000.0,2013
27252,-0.388654,-0.515481,2000.0,2005
03238,0.803184,-0.132481,3075.0,2014
97453,-0.04185,0.367873,2500.0,2014
19339,0.373193,-0.590684,2000.0,2014
03205,0.822464,-0.177911,2000.0,2009
54320,-0.883329,0.483288,2300.0,2012
27252,-0.398285,-0.529192,2000.0,2005
27252,-0.38382,-0.528061,2000.0,2005
03205,0.824748,-0.199673,2000.0,2009
33449,-0.509725,-0.202796,2000.0,2002
03205,0.833973,-0.180761,2000.0,2009
31600,-0.37562,-0.44143,2300.0,2013
49762,-0.730974,-0.572527,2400.0,2017
03205,0.817407,-0.186237,2000.0,2009
49762,-0.74964,-0.563567,2400.0,2017
31600,-0.373337,-0.463192,2300.0,2013
49762,-0.739986,-0.588325,2400.0,2017
03238,0.772393,-0.138986,3075.0,2014
03238,0.79852,-0.163375,3075.0,2014
33449,-0.514726,-0.205668,2000.0,2002
03238,0.791025,-0.120411,3075.0,2014
52393,-0.983589,0.158417,600.0,2003
23923,0.088704,-0.893561,2350.0,2019
26723,-0.776845,-0.7479,1500.0,2000
26723,-0.788893,-0.713688,1500.0,2000
26723,-0.796725,-0.750721,1500.0,2000
26723,-0.772661,-0.730519,1500.0,2000
26723,-0.80056,-0.722702,1500.0,2000
67259,-0.513084,0.541857,2000.0,2004
26723,-0.78358,-0.755078,1500.0,2000
67808,-0.616089,0.500873,2780.0,2016
23730,0.088602,-0.977068,1800.0,2002
01623,0.680121,-0.003138,1000.0,2003
23730,0.080973,-1.000829,1800.0,2002
48619,-0.79615,-0.322226,2300.0,2012
23730,0.098618,-0.990181,1800.0,2002
26723,-0.78034,-0.714771,1500.0,2000
26723,-0.802558,-0.741757,1500.0,2000
26723,-0.772735,-0.742753,1500.0,2000
26931,-0.493411,-0.696676,3400.0,2019
26723,-0.794481,-0.713669,1500.0,2000
26723,-0.79255,-0.756007,1500.0,2000
26723,-0.773209,-0.722623,1500.0,2000
49509,-0.658205,-0.397228,2970.0,2017
49767,-0.814408,-0.501456,1800.0,2004
49767,-0.799027,-0.51337,1800.0,2004
49509,-0.656585,-0.394768,2970.0,2017
08233,0.447482,0.212023,1500.0,2004
26723,-0.804,-0.729128,1500.0,2000
26723,-0.777874,-0.753517,1500.0,2000
26723,-0.785368,-0.710553,1500.0,2000
26723,-0.800857,-0.749655,1500.0,2000
25821,-0.341897,-1.125084,2300.0,2014
26723,-0.770155,-0.735244,1500.0,2000
26723,-0.80007,-0.716842,1500.0,2000
26723,-0.786828,-0.758913,1500.0,2000
26723,-0.776064,-0.715051,1500.0,2000
17398,0.801162,-0.870804,2000.0,2012
16278,0.85718,-0.613326,3200.0,2017
31084,-0.000833,-0.000231,3000.0,2017
25557,-0.257816,-1.002278,2350.0,2015
17398,0.784597,-0.87628,2000.0,2012
17398,0.799978,-0.888194,2000.0,2012
17398,0.794241,-0.864219,2000.0,2012
41189,-0.972534,0.016894,2300.0,2007
41189,-0.970914,0.019355,2300.0,2007
41189,-0.975914,0.016483,2300.0,2007
17398,0.786612,-0.88798,2000.0,2012
41189,-0.969238,0.013375,2300.0,2007
17398,0.804257,-0.877332,2000.0,2013
56745,-0.790828,0.256788,2500.0,2011
17398,0.78559,-0.868373,2000.0,2013
56745,-0.784151,0.253681,2500.0,2011
26931,-0.495976,-0.663076,3400.0,2019
30982,-0.163643,-0.358881,2000.0,2001
30982,-0.17495,-0.356919,2000.0,2001
30982,-0.166999,-0.369868,2000.0,2001
30982,-0.166565,-0.351746,2000.0,2001
31171,-0.159665,-0.331267,2000.0,2001
31171,-0.152989,-0.334375,2000.0,2001
30982,-0.176196,-0.365457,2000.0,2001
30982,-0.161731,-0.364325,2000.0,2001
58091,-0.716221,-0.049159,500.0,1996
59227,-0.62394,-0.218325,2300.0,2012
99713,0.074246,-0.033311,4200.0,2019
99996,0.030256,-0.042729,4200.0,2019
92334,0.238964,0.684747,3170.0,2012
01774,0.733972,0.091194,225.0,1995
66629,-0.771365,0.531994,3050.0,2013
33165,-0.374346,-0.114529,3450.0,2019
49453,-0.469365,-0.48671,2000.0,2010
66629,-0.76214,0.550906,3050.0,2013
55777,-0.756497,0.521072,1500.0,2004
55777,-0.756064,0.539193,1500.0,2004
06869,0.47558,-0.255572,850.0,2007
06869,0.470579,-0.258444,850.0,2007
73577,-0.156937,0.761361,2000.0,2009
06869,0.477256,-0.261552,850.0,2007
56291,-0.702007,0.357145,1500.0,2001
06869,0.473126,-0.251459,850.0,2007
06869,0.471076,-0.264327,850.0,2007
06869,0.479635,-0.255917,850.0,2007
28832,-0.335799,-0.610119,2000.0,2003
55768,-0.782043,0.519864,1500.0,2006
06869,0.468329,-0.253955,850.0,2007
28832,-0.333516,-0.63188,2000.0,2003
55768,-0.787044,0.516992,1500.0,2003
25557,-0.241129,-0.980217,1800.0,2001
32278,-0.429833,-0.351376,2000.0,2008
16321,0.739477,-0.518159,2400.0,2016
25557,-0.264575,-0.980814,2300.0,2010
14513,0.673202,-0.415138,3075.0,2015
52249,-1.005129,0.127704,2000.0,2007
14513,0.68176,-0.406727,3075.0,2015
25557,-0.24668,-1.002797,2350.0,2015
52249,-1.012758,0.103943,2000.0,2007
92364,0.263098,0.647073,2970.0,2015
92318,0.242744,0.631074,1500.0,2016
92283,0.279401,0.595942,3370.0,2017
49767,-0.804764,-0.489395,1800.0,2004
92334,0.234834,0.69484,3170.0,2012
27248,-0.419146,-0.528792,600.0,1999
92334,0.232785,0.681972,3170.0,2012
92334,0.241344,0.690382,3170.0,2012
49767,-0.812393,-0.513156,1800.0,2004
92364,0.258968,0.657166,600.0,2003
92355,0.288674,0.639147,2000.0,2009
27248,-0.43089,-0.51545,600.0,1999
92318,0.244365,0.633535,2000.0,2010
41472,-0.914246,-0.001349,2000.0,2017
92367,0.26114,0.613073,2000.0,2004
92367,0.262761,0.615534,2000.0,2007
93057,0.398745,0.708621,500.0,1998
49767,-0.794748,-0.502509,1800.0,2004
23730,0.079951,-0.981222,1800.0,2002
33129,-0.458526,-0.203576,2000.0,2010
27248,-0.428607,-0.537212,1800.0,2004
49767,-0.813415,-0.493549,1800.0,2004
33129,-0.45185,-0.206684,2000.0,2010
33129,-0.45598,-0.196591,2000.0,2010
33129,-0.458029,-0.209459,2000.0,2010
49767,-0.803761,-0.518307,1800.0,2004
25792,-0.344782,-1.019699,10.0,2015
54595,-0.969177,0.302816,500.0,1998
04936,0.70875,-0.198777,1500.0,2009
54595,-0.959952,0.321728,500.0,1998
04936,0.717309,-0.190367,1500.0,2009
01774,0.742531,0.099604,225.0,1995
04936,0.706002,-0.188405,1500.0,2009
04936,0.713953,-0.201354,1500.0,2009
01774,0.731224,0.101566,225.0,1995
04936,0.714387,-0.183232,1500.0,2009
01774,0.739175,0.088617,225.0,1995
48565,-0.735717,-0.322584,2000.0,2009
01774,0.739609,0.106739,225.0,1995
48629,-0.785018,-0.339318,600.0,2002
16845,0.489843,-0.59229,2000.0,2006
16845,0.47703,-0.530925,2000.0,2006
